date,close,volume
2005-10-18,902.370,11366300.000
2005-10-19,898.740,11033000.000
2005-10-20,899.910,12608700.000
2005-10-21,904.410,11364600.000
2005-10-24,906.650,9218979.000
2005-10-25,894.270,11213400.000
2005-10-26,875.820,12167100.000
2005-10-27,875.850,11908600.000
2005-10-28,867.730,11973400.000
2005-10-31,876.280,10443700.000
2005-11-01,872.860,10082700.000
2005-11-02,882.480,13105000.000
2005-11-03,874.580,12179200.000
2005-11-04,878.360,9567310.000
2005-11-07,877.280,7713260.000
2005-11-08,881.520,10128800.000
2005-11-09,879.250,11774400.000
2005-11-10,862.970,10853800.000
2005-11-11,864.790,9219720.000
2005-11-14,862.150,6271669.000
2005-11-15,856.640,8252479.000
2005-11-16,863.120,9066139.000
2005-11-17,862.660,8811639.000
2005-11-18,882.240,17597800.000
2005-11-21,883.870,10260000.000
2005-11-22,869.620,10597200.000
2005-11-23,876.230,9916920.000
2005-11-24,881.490,14629000.000
2005-11-25,884.100,13003500.000
2005-11-28,880.170,9739739.000
2005-11-29,871.310,8414989.000
2005-11-30,873.830,8040739.000
2005-12-01,873.070,7069239.000
2005-12-02,869.940,8492020.000
2005-12-05,859.610,10286900.000
2005-12-06,866.080,10303500.000
2005-12-07,873.840,9842950.000
2005-12-08,874.060,10259200.000
2005-12-09,887.360,12719500.000
2005-12-12,888.520,10699300.000
2005-12-13,889.100,10547200.000
2005-12-14,898.150,13868400.000
2005-12-15,896.430,16259800.000
2005-12-16,902.560,11452100.000
2005-12-19,902.910,9936329.000
2005-12-20,907.320,10294700.000
2005-12-21,903.140,10274000.000
2005-12-22,908.750,8947029.000
2005-12-23,915.890,11907000.000
2005-12-26,922.380,15342600.000
2005-12-27,919.360,12050400.000
2005-12-28,920.920,12131000.000
2005-12-29,932.030,17255000.000
2005-12-30,923.450,15600300.000
2006-01-04,941.430,21126900.000
2006-01-05,959.130,27311700.000
2006-01-06,970.030,30286400.000
2006-01-09,975.250,24329600.000
2006-01-10,978.150,22735300.000
2006-01-11,973.480,26524100.000
2006-01-12,983.720,21896700.000
2006-01-13,978.810,22281900.000
2006-01-16,961.440,20305200.000
2006-01-17,964.290,16037300.000
2006-01-18,983.620,20823500.000
2006-01-19,991.220,26455600.000
2006-01-20,993.340,26147100.000
2006-01-23,996.160,22546000.000
2006-01-24,999.090,24198000.000
2006-01-25,1009.600,21800800.000
2006-02-06,1033.230,25038800.000
2006-02-07,1029.940,32954800.000
2006-02-08,1033.070,26986700.000
2006-02-09,1019.600,23839600.000
2006-02-10,1032.340,22024500.000
2006-02-13,1031.610,22157300.000
2006-02-14,1038.530,18556200.000
2006-02-15,1041.660,24784600.000
2006-02-16,1020.120,26159900.000
2006-02-17,1020.370,21026900.000
2006-02-20,1021.640,18818900.000
2006-02-21,1038.820,23678000.000
2006-02-22,1037.890,25380700.000
2006-02-23,1041.370,19785000.000
2006-02-24,1049.440,19676100.000
2006-02-27,1047.840,22872100.000
2006-02-28,1053.010,19353300.000
2006-03-01,1056.620,19425700.000
2006-03-02,1038.670,24877900.000
2006-03-03,1041.680,21200500.000
2006-03-06,1038.870,17871000.000
2006-03-07,1014.970,19336500.000
2006-03-08,1009.270,17463100.000
2006-03-09,1004.340,12735100.000
2006-03-10,1008.900,11888000.000
2006-03-13,1019.860,11765900.000
2006-03-14,1018.270,11348000.000
2006-03-15,1028.960,14842100.000
2006-03-16,1027.620,14784300.000
2006-03-17,1024.020,15001900.000
2006-03-20,1037.660,15389900.000
2006-03-21,1040.760,19077700.000
2006-03-22,1047.670,18640600.000
2006-03-23,1048.540,20467900.000
2006-03-24,1042.600,20098200.000
2006-03-27,1050.710,17134100.000
2006-03-28,1055.980,22274000.000
2006-03-29,1065.290,30526300.000
2006-03-30,1055.630,22012500.000
2006-03-31,1061.090,22276200.000
2006-04-03,1079.320,27729800.000
2006-04-04,1089.370,31148800.000
2006-04-05,1099.970,32936900.000
2006-04-06,1103.240,36167000.000
2006-04-07,1103.150,32570900.000
2006-04-10,1117.910,32067500.000
2006-04-11,1123.310,35607500.000
2006-04-12,1117.070,30333800.000
2006-04-13,1093.930,33824100.000
2006-04-14,1118.610,33528000.000
2006-04-17,1124.410,35704500.000
2006-04-18,1131.280,32317200.000
2006-04-19,1138.240,34322900.000
2006-04-20,1134.380,37885700.000
2006-04-21,1149.160,40772900.000
2006-04-24,1142.700,45936200.000
2006-04-25,1141.930,38611100.000
2006-04-26,1155.730,41824300.000
2006-04-27,1155.270,31980500.000
2006-04-28,1172.350,40801900.000
2006-05-08,1218.440,44912800.000
2006-05-09,1251.610,55993900.000
2006-05-10,1265.930,55667000.000
2006-05-11,1255.040,61133700.000
2006-05-12,1296.260,54920300.000
2006-05-15,1352.160,73534000.000
2006-05-16,1331.130,79658200.000
2006-05-17,1335.520,61823300.000
2006-05-18,1331.200,52056400.000
2006-05-19,1366.100,67123900.000
2006-05-22,1373.670,66262200.000
2006-05-23,1317.650,56872400.000
2006-05-24,1308.240,51176600.000
2006-05-25,1307.700,34046400.000
2006-05-26,1331.020,36385700.000
2006-05-29,1366.290,44480000.000
2006-05-30,1378.760,44761000.000
2006-05-31,1365.450,47335900.000
2006-06-01,1402.880,53493400.000
2006-06-02,1390.120,64109200.000
2006-06-05,1403.160,55101800.000
2006-06-06,1399.140,46835300.000
2006-06-07,1320.230,52047600.000
2006-06-08,1325.980,45677500.000
2006-06-09,1294.190,37392600.000
2006-06-12,1297.670,25033300.000
2006-06-13,1298.280,27823000.000
2006-06-14,1283.880,28801700.000
2006-06-15,1285.390,23241300.000
2006-06-16,1318.010,28408000.000
2006-06-19,1334.890,30726300.000
2006-06-20,1338.220,27797100.000
2006-06-21,1333.530,32445500.000
2006-06-22,1331.550,25953200.000
2006-06-23,1339.450,25651600.000
2006-06-26,1363.410,29595900.000
2006-06-27,1363.900,26454700.000
2006-06-28,1362.890,25791700.000
2006-06-29,1395.120,42439200.000
2006-06-30,1393.960,38396700.000
2006-07-03,1420.330,38297400.000
2006-07-04,1411.010,42749800.000
2006-07-05,1393.010,33446000.000
2006-07-06,1418.680,32480700.000
2006-07-07,1410.430,33556200.000
2006-07-10,1412.120,27607400.000
2006-07-11,1418.570,28537400.000
2006-07-12,1419.200,36293400.000
2006-07-13,1346.090,48970700.000
2006-07-14,1357.130,32659100.000
2006-07-17,1372.250,24205600.000
2006-07-18,1373.420,22724500.000
2006-07-19,1336.640,25227600.000
2006-07-20,1345.190,18450600.000
2006-07-21,1356.030,20393600.000
2006-07-24,1358.120,19966200.000
2006-07-25,1374.170,22023500.000
2006-07-26,1371.300,19633400.000
2006-07-27,1355.550,23818800.000
2006-07-28,1341.390,21557500.000
2006-07-31,1294.330,22181200.000
2006-08-01,1282.060,17443900.000
2006-08-02,1275.090,17813300.000
2006-08-03,1271.740,12940500.000
2006-08-04,1241.910,16053600.000
2006-08-07,1224.100,15116500.000
2006-08-08,1252.390,14250500.000
2006-08-09,1251.300,12859500.000
2006-08-10,1271.470,17699000.000
2006-08-11,1275.650,15303200.000
2006-08-14,1245.720,16444500.000
2006-08-15,1265.860,14319400.000
2006-08-16,1283.570,20802700.000
2006-08-17,1271.630,15457900.000
2006-08-18,1267.870,13964500.000
2006-08-21,1270.560,15064800.000
2006-08-22,1285.270,17200900.000
2006-08-23,1285.680,19092900.000
2006-08-24,1292.400,15081300.000
2006-08-25,1295.440,18557900.000
2006-08-28,1325.890,26183300.000
2006-08-29,1330.160,31766400.000
